21;60;1;11.08.2017 7:56:09;12.08.2017 7:50:00;0;35,6;1299,41;29,9;0,84
21;60;2;11.08.2017 7:56:09;12.08.2017 7:50:00;1;13,69;499,69;11,5;0,84
21;60;5;11.08.2017 7:56:09;12.08.2017 7:50:00;0;18,75;663,94;15,75;0,84
21;92;1;11.08.2017 7:56:09;12.08.2017 7:50:00;0;260,26;9239,24;192,59;0,74
21;92;2;11.08.2017 7:56:09;12.08.2017 7:50:00;1;119,14;4229,49;88,16;0,74
21;92;5;11.08.2017 7:56:09;12.08.2017 7:50:00;0;121,69;4191;90,05;0,74
21;95;1;11.08.2017 7:56:09;12.08.2017 7:50:00;0;116,33;4478,73;86,08;0,74
21;95;2;11.08.2017 7:56:09;12.08.2017 7:50:00;1;61,94;2384,7;45,84;0,74
21;95;5;11.08.2017 7:56:09;12.08.2017 7:50:00;0;107,7;4022,59;79,7;0,74
22;22;1;12.08.2017 7:50:43;13.08.2017 7:47:41;0;260,14;3902,1;140,48;0,54
22;22;2;12.08.2017 7:50:43;13.08.2017 7:47:41;1;69,99;1049,85;37,79;0,54
22;22;5;12.08.2017 7:50:43;13.08.2017 7:47:41;0;326,98;4659,47;176,57;0,54
22;50;2;12.08.2017 7:50:43;13.08.2017 7:47:41;1;36,36;1272,6;30,54;0,84
22;60;1;12.08.2017 7:50:43;13.08.2017 7:47:41;0;54,79;1999,84;46,02;0,84
22;92;1;12.08.2017 7:50:43;13.08.2017 7:47:41;0;174,7;6201,86;129,28;0,74
22;92;2;12.08.2017 7:50:43;13.08.2017 7:47:41;1;114,77;4074,34;84,93;0,74
22;92;5;12.08.2017 7:50:43;13.08.2017 7:47:41;0;231,89;7986,27;171,6;0,74
22;95;1;12.08.2017 7:50:43;13.08.2017 7:47:41;0;20;770;14,8;0,74
22;95;2;12.08.2017 7:50:43;13.08.2017 7:47:41;1;79,12;3046,12;58,55;0,74
22;95;5;12.08.2017 7:50:43;13.08.2017 7:47:41;0;54,77;2045,66;40,53;0,74
23;22;1;13.08.2017 7:48:07;14.08.2017 7:51:32;0;114,79;1721,85;61,99;0,54
23;22;2;13.08.2017 7:48:07;14.08.2017 7:51:32;1;130,55;1958,25;70,5;0,54
23;22;5;13.08.2017 7:48:07;14.08.2017 7:51:32;0;101,09;1440,54;54,59;0,54
23;60;5;13.08.2017 7:48:07;14.08.2017 7:51:32;0;447,61;15849,87;375,99;0,84
23;92;1;13.08.2017 7:48:07;14.08.2017 7:51:32;0;95,67;3396,29;70,8;0,74
23;92;2;13.08.2017 7:48:07;14.08.2017 7:51:32;1;32,53;1154,82;24,07;0,74
23;92;5;13.08.2017 7:48:07;14.08.2017 7:51:32;0;40;1377,6;29,6;0,74
23;95;2;13.08.2017 7:48:07;14.08.2017 7:51:32;1;9,09;349,97;6,73;0,74
